node,x,y,degree,closeness,betweenness,straightness,is_intersection,degree_pct,closeness_pct,betweenness_pct,straightness_pct,composite_score,node_class
10594713791,798256.8993858335,345605.91989949776,4,0.0007416547308294423,0.013275703063367372,0.7983468153514179,True,0.8978102189781022,0.33178500331785005,0.6230922362309224,0.9177173191771731,0.6241981862419818,other
5748263718,798150.6501853337,345871.2105228596,3,0.0008940148924738003,0.03806644518272426,0.8256561215939608,True,0.5291970802919708,0.49767750497677504,0.8161911081619111,0.9980092899800929,0.7706259677062596,minor
478456719,798244.8754580038,346271.592574207,4,0.0010424715664559085,0.08524473975636768,0.7881648287870795,True,0.8978102189781022,0.7405441274054413,0.948905109489051,0.8520238885202389,0.847157708471577,major
12943504337,798263.3139314568,346234.0058127901,3,0.0010131786982528746,0.0004200046667185191,0.7574305042765409,True,0.5291970802919708,0.6861313868613139,0.24419376244193763,0.544127405441274,0.4914841849148419,other
4442544178,798297.7484509649,346300.4651008411,3,0.0010765525997654892,0.08556589147286822,0.7913528875298672,True,0.5291970802919708,0.8042468480424685,0.9502322495023225,0.8699402786994028,0.8748064587480645,major
12943504330,798242.1509018715,346253.94711906085,1,0.0010228320296430025,0.0,0.7697483676219801,False,0.10053085600530856,0.7040477770404777,0.11280690112806901,0.6808228268082283,0.4992258349922583,other
478478944,797802.0569955729,346385.15452729486,2,0.0007061828726066899,0.0009900332225913622,0.7065281973669607,False,0.23059057730590576,0.26211015262110154,0.30092899800928996,0.20703384207033843,0.25669099756691,other
12101817612,797761.9120829711,346333.3538834992,2,0.0006908114465947892,0.0006578073089700998,0.7043424707548246,False,0.23059057730590576,0.21897810218978103,0.25613802256138024,0.20106171201061712,0.22539261225392612,other
478479115,797737.4188440728,345784.22085890314,2,0.0006795529759564526,0.0011007751937984497,0.7894680551816755,False,0.23059057730590576,0.19708029197080293,0.3039150630391506,0.860650298606503,0.45388188453881884,other
12943539724,797952.9575029453,346031.60943813506,3,0.0008594641449017621,0.03894573643410853,0.7938794175111582,True,0.5291970802919708,0.45056403450564037,0.8195089581950896,0.8878566688785667,0.7193098871930989,minor
5740065884,797961.7959702071,346103.05997911753,1,0.0008590942618110107,0.0,0.7654389958216271,False,0.10053085600530856,0.4492368944923689,0.11280690112806901,0.6284007962840079,0.3968148639681486,other
478499592,797772.2718087772,346209.8671257446,5,0.0007218202174813066,0.00837873754152824,0.7400982944279867,True,0.9990046449900465,0.28666224286662245,0.5368281353682813,0.37093563370935634,0.3981420039814201,other
7250308600,797800.1125890056,346244.99377612094,3,0.0007305595774918985,0.0038361018826135107,0.7329137085835117,True,0.5291970802919708,0.3085600530856005,0.40809555408095555,0.31851360318513605,0.34505640345056404,other
478542350,797739.1858087864,346172.7906396387,4,0.0007115198608167526,0.007942310470116336,0.7467773399176224,True,0.8978102189781022,0.2727272727272727,0.5242203052422031,0.4366290643662906,0.41119221411192214,other
